id,created_at,text
8.23324E+17,23/01/2017 00:20,.@MichaelNutter got a lot of great points into 140 characters here. We have to keep the momentum. https://t.co/Bd66lBPMEs
8.23324E+17,23/01/2017 00:18,"Scrolling through images of the #womensmarch is awe-inspiring. Hope it brought joy to others as it did to me.
https://t.co/29oaMvk3hU"
8.22903E+17,21/01/2017 20:27,"I stand w/ Nora Harren, a 17-year  from Boise, ID, &amp; every person marching for our values today. Onward! ✊✊🏾✊🏽✨… https://t.co/Zt8THPtAn8"
8.22846E+17,21/01/2017 16:39,"'Hope Not Fear'
Indeed. 
And what a beautiful piece by Louisa Cannell. 
#womensmarch 👊👊🏻👊🏼👊🏽✨ https://t.co/7h3Bzx79nB"
8.22823E+17,21/01/2017 15:07,"Thanks for standing, speaking &amp; marching for our values @womensmarch. Important as ever. I truly believe we're always Stronger Together."
8.22472E+17,20/01/2017 15:53,I'm here today to honor our democracy &amp; its enduring values. I will never stop believing in our country &amp; its future. #Inauguration
8.2187E+17,19/01/2017 00:00,"Indeed. Bill &amp; I have you in our thoughts &amp; look forward to you both being back on your feet soon, wild socks &amp; all… https://t.co/yUWSbJDnlH"
8.16426E+17,03/01/2017 23:28,Delighted that @NYGovCuomo proposed free college for ppl making &lt;125K in NY. A plan @SenSanders &amp; I worked hard on. https://t.co/V0aXjhxKpm
8.13499E+17,26/12/2016 21:37,The holidays are a time to be thankful for our blessings. Let's rejoice in this season &amp; look forward with renewed hope &amp; determination. -H
7.84062E+17,,
7.84048E+17,,
7.84032E+17,,
7.84031E+17,,
7.84012E+17,,
7.83852E+17,,
7.83848E+17,,
7.83844E+17,,
7.83837E+17,,
7.83831E+17,,
7.83826E+17,,
7.83816E+17,,
7.83798E+17,,
7.83787E+17,,
7.83778E+17,,
7.8377E+17,,
7.83766E+17,,
7.83759E+17,,
7.83754E+17,,
7.83752E+17,,
7.83752E+17,,
7.83748E+17,,
7.83743E+17,,
7.83738E+17,,
7.83736E+17,,
7.83733E+17,,
7.83725E+17,,
7.83717E+17,,
7.83714E+17,,
7.83707E+17,,
7.83701E+17,,
7.83693E+17,,
7.83689E+17,,
7.83686E+17,,
7.83685E+17,,
7.83683E+17,,
7.8368E+17,,
7.83669E+17,,
7.83657E+17,,
7.83648E+17,,
7.83645E+17,,
7.83546E+17,,
7.83536E+17,,
7.83528E+17,,
7.83523E+17,,
7.83519E+17,,
7.83512E+17,,
7.8351E+17,,
7.8351E+17,,
7.83506E+17,,
7.83503E+17,,
7.83502E+17,,
7.83502E+17,,
7.83499E+17,,
7.83498E+17,,
7.83498E+17,,
7.83497E+17,,
7.83497E+17,,
7.83496E+17,,
7.83495E+17,,
7.83494E+17,,
7.83493E+17,,
7.83493E+17,,
7.83492E+17,,
7.83492E+17,,
7.83491E+17,,
7.8349E+17,,
7.83489E+17,,
7.83489E+17,,
7.83488E+17,,
7.83487E+17,,
7.83485E+17,,
7.83484E+17,,
7.83484E+17,,
7.83484E+17,,
7.83483E+17,,
7.83483E+17,,
7.83482E+17,,
7.83481E+17,,
7.83481E+17,,
7.8348E+17,,
7.83479E+17,,
7.83479E+17,,
7.83478E+17,,
7.83478E+17,,
7.83477E+17,,
7.83477E+17,,
7.83477E+17,,
7.83477E+17,,
7.83476E+17,,
7.83476E+17,,
7.83475E+17,,
7.83475E+17,,
7.83475E+17,,
7.83474E+17,,
7.8347E+17,,
7.83469E+17,,
7.83468E+17,,
7.83466E+17,,
7.83465E+17,,
7.83457E+17,,
7.83451E+17,,
7.83445E+17,,
7.8344E+17,,
7.83436E+17,,
7.83428E+17,,
7.83424E+17,,
7.83422E+17,,
7.8342E+17,,
7.83411E+17,,
7.83407E+17,,
7.83404E+17,,
7.83401E+17,,
7.83397E+17,,
7.83394E+17,,
7.83392E+17,,
7.83389E+17,,
7.83387E+17,,
7.83383E+17,,
7.83383E+17,,
7.83375E+17,,
7.83371E+17,,
7.83353E+17,,
7.83346E+17,,
7.83343E+17,,
7.83338E+17,,
7.83336E+17,,
7.83334E+17,,
7.83321E+17,,
7.83313E+17,,
7.833E+17,,
7.83293E+17,,
7.83288E+17,,
7.83146E+17,,
7.83139E+17,,
7.83134E+17,,
7.83127E+17,,
7.83092E+17,,
7.83081E+17,,
7.83069E+17,,
7.83068E+17,,
7.83057E+17,,
7.8305E+17,,
7.83048E+17,,
7.83038E+17,,
7.83035E+17,,
7.83027E+17,,
7.83023E+17,,
7.83015E+17,,
7.83005E+17,,
7.83004E+17,,
7.83004E+17,,
7.83003E+17,,
7.83002E+17,,
7.83001E+17,,
7.83001E+17,,
7.83E+17,,
7.82999E+17,,
7.82998E+17,,
7.82998E+17,,
7.82984E+17,,
7.82979E+17,,
7.82977E+17,,
7.82959E+17,,
7.82943E+17,,
7.82939E+17,,
7.82911E+17,,
7.82785E+17,,
7.8278E+17,,
7.82771E+17,,
7.82763E+17,,
7.82756E+17,,
7.8274E+17,,
7.82734E+17,,
7.82733E+17,,
7.82727E+17,,
7.82717E+17,,
7.82712E+17,,
7.82683E+17,,
7.82672E+17,,
7.82654E+17,,
7.8264E+17,,
7.82593E+17,,
7.82574E+17,,
7.82427E+17,,
7.82401E+17,,
7.82395E+17,,
7.8239E+17,,
7.82386E+17,,
7.82359E+17,,
7.82341E+17,,
7.82323E+17,,
7.82309E+17,,
7.82307E+17,,
7.82272E+17,,
7.82261E+17,,
7.82251E+17,,
7.82219E+17,,
7.82121E+17,,
7.8212E+17,,
7.82119E+17,,
7.82119E+17,,
7.82118E+17,,
7.82054E+17,,
7.82046E+17,,
7.82043E+17,,
7.82028E+17,,
7.82015E+17,,
7.81999E+17,,
7.8199E+17,,
7.8198E+17,,
7.81973E+17,,
7.81967E+17,,
7.81962E+17,,
7.81959E+17,,
7.81952E+17,,
7.81951E+17,,
7.8195E+17,,
7.8195E+17,,
7.8195E+17,,
7.81949E+17,,
7.81934E+17,,
7.81925E+17,,
7.81918E+17,,
7.81915E+17,,
7.81913E+17,,
7.819E+17,,
7.81898E+17,,
7.81897E+17,,
7.81896E+17,,
7.81895E+17,,
7.81894E+17,,
7.81894E+17,,
7.81893E+17,,
7.81892E+17,,
7.81892E+17,,
7.81891E+17,,
7.81891E+17,,
7.8189E+17,,
7.81889E+17,,
7.81883E+17,,
7.81874E+17,,
7.81874E+17,,
7.81873E+17,,
7.81873E+17,,
7.81872E+17,,
7.81871E+17,,
7.8187E+17,,
7.8187E+17,,
7.81869E+17,,
7.81658E+17,,
7.81649E+17,,
7.81646E+17,,
7.81629E+17,,
7.81624E+17,,
7.81609E+17,,
7.81601E+17,,
7.81601E+17,,
7.81589E+17,,
7.81585E+17,,
7.81573E+17,,
7.81566E+17,,
7.81564E+17,,
7.81562E+17,,
7.81562E+17,,
7.81561E+17,,
7.81561E+17,,
7.8156E+17,,
7.81559E+17,,
7.81558E+17,,
7.81557E+17,,
7.81551E+17,,
7.8154E+17,,
7.81519E+17,,
7.81496E+17,,
7.81479E+17,,
7.81465E+17,,
7.81315E+17,,
7.81298E+17,,
7.81285E+17,,
7.8128E+17,,
7.81265E+17,,
7.81241E+17,,
7.81225E+17,,
7.81224E+17,,
7.81218E+17,,
7.81217E+17,,
7.81217E+17,,
7.81216E+17,,
7.81216E+17,,
7.81215E+17,,
7.81215E+17,,
7.81214E+17,,
7.81214E+17,,
7.81212E+17,,
7.81211E+17,,
7.812E+17,,
7.81177E+17,,
7.81167E+17,,
7.81159E+17,,
7.8115E+17,,
7.81147E+17,,
7.81139E+17,,
7.81128E+17,,
7.81099E+17,,
7.80959E+17,,
7.80953E+17,,
7.8094E+17,,
7.80938E+17,,
7.80926E+17,,
7.80916E+17,,
7.80912E+17,,
7.80907E+17,,
7.80897E+17,,
7.80884E+17,,
7.80881E+17,,
7.80869E+17,,
7.80859E+17,,
7.80852E+17,,
7.80841E+17,,
7.80832E+17,,
7.80832E+17,,
7.80831E+17,,
7.80831E+17,,
7.8083E+17,,
7.80829E+17,,
7.80828E+17,,
7.80828E+17,,
7.80825E+17,,
7.80824E+17,,
7.80823E+17,,
7.80819E+17,,
7.80816E+17,,
7.80813E+17,,
7.80809E+17,,
7.80807E+17,,
7.80805E+17,,
7.80802E+17,,
7.808E+17,,
7.80799E+17,,
7.80798E+17,,
7.80795E+17,,
7.80792E+17,,
7.80791E+17,,
7.80787E+17,,
7.80782E+17,,
7.80768E+17,,
7.80747E+17,,
7.80738E+17,,
7.80637E+17,,
7.80619E+17,,
7.80616E+17,,
7.80613E+17,,
7.80611E+17,,
7.80607E+17,,
7.80607E+17,,
7.80606E+17,,
7.80604E+17,,
7.80602E+17,,
7.80601E+17,,
7.806E+17,,
7.80599E+17,,
7.80599E+17,,
7.80598E+17,,
7.80597E+17,,
7.80597E+17,,
7.80595E+17,,
7.80595E+17,,
7.80594E+17,,
7.80594E+17,,
7.80594E+17,,
7.80592E+17,,
7.80592E+17,,
7.80591E+17,,
7.80591E+17,,
7.8059E+17,,
7.80589E+17,,
7.80589E+17,,
7.80589E+17,,
7.80588E+17,,
7.80588E+17,,
7.80588E+17,,
7.80587E+17,,
7.80587E+17,,
7.80586E+17,,
7.80586E+17,,
7.80585E+17,,
7.80584E+17,,
7.80583E+17,,
7.80583E+17,,
7.80582E+17,,
7.80581E+17,,
7.8058E+17,,
7.8058E+17,,
7.80578E+17,,
7.80578E+17,,
7.80577E+17,,
7.80577E+17,,
7.80577E+17,,
7.80577E+17,,
7.80576E+17,,
7.80576E+17,,
7.80576E+17,,
7.80575E+17,,
7.80574E+17,,
7.8057E+17,,
7.80565E+17,,
7.80557E+17,,
7.80551E+17,,
7.80541E+17,,
7.80529E+17,,
7.80527E+17,,
7.80505E+17,,
7.80496E+17,,
7.80485E+17,,
7.80472E+17,,
7.80468E+17,,
7.80462E+17,,
7.80446E+17,,
7.80439E+17,,
7.80432E+17,,
7.80427E+17,,
7.80415E+17,,
7.80395E+17,,
7.80386E+17,,
7.80378E+17,,
7.80214E+17,,
7.80208E+17,,
7.8017E+17,,
7.80168E+17,,
7.80153E+17,,
7.80149E+17,,
7.80146E+17,,
7.80134E+17,,
7.80123E+17,,
7.80107E+17,,
7.80095E+17,,
7.80088E+17,,
7.80081E+17,,
7.80064E+17,,
7.80047E+17,,
7.80031E+17,,
7.7983E+17,,
7.79817E+17,,
7.79802E+17,,
7.79789E+17,,
7.79768E+17,,
7.79756E+17,,
7.79734E+17,,
7.79714E+17,,
7.79703E+17,,
7.79503E+17,,
7.79485E+17,,
7.79474E+17,,
7.79464E+17,,
7.79456E+17,,
7.79453E+17,,
7.79446E+17,,
7.79429E+17,,
7.79425E+17,,
7.7941E+17,,
7.79399E+17,,
7.79391E+17,,
7.79362E+17,,
7.79335E+17,,
7.7932E+17,,
7.79311E+17,,
7.79289E+17,,
7.79153E+17,,
7.79145E+17,,
7.79137E+17,,
7.79107E+17,,
7.79094E+17,,
7.79067E+17,,
7.79058E+17,,
7.79055E+17,,
7.79039E+17,,
7.79017E+17,,
7.79007E+17,,
7.78986E+17,,
7.78977E+17,,
7.78958E+17,,
7.78773E+17,,
7.78765E+17,,
7.78761E+17,,
7.78755E+17,,
7.78748E+17,,
7.78732E+17,,
7.78713E+17,,
7.78705E+17,,
7.78683E+17,,
7.78673E+17,,
7.78673E+17,,
7.78672E+17,,
7.78672E+17,,
7.78671E+17,,
7.78671E+17,,
7.7867E+17,,
7.7867E+17,,
7.7867E+17,,
7.78669E+17,,
7.78668E+17,,
7.78668E+17,,
7.78667E+17,,
7.78667E+17,,
7.78666E+17,,
7.78666E+17,,
7.78666E+17,,
7.78665E+17,,
7.78644E+17,,
7.78605E+17,,
7.78431E+17,,
7.78423E+17,,
7.78415E+17,,
7.78399E+17,,
7.78388E+17,,
7.78354E+17,,
7.7834E+17,,
7.78331E+17,,
7.78324E+17,,
7.78313E+17,,
7.78292E+17,,
7.78286E+17,,
7.78273E+17,,
7.78254E+17,,
7.78252E+17,,
7.78233E+17,,
7.78063E+17,,
7.78053E+17,,
7.78037E+17,,
7.78023E+17,,
7.78008E+17,,
7.77998E+17,,
7.77981E+17,,
7.77966E+17,,
7.77953E+17,,
7.77946E+17,,
7.77936E+17,,
7.77918E+17,,
7.77915E+17,,
7.77914E+17,,
7.77914E+17,,
7.77913E+17,,
7.77913E+17,,
7.77912E+17,,
7.77911E+17,,
7.77911E+17,,
7.7791E+17,,
7.7791E+17,,
7.77909E+17,,
7.77909E+17,,
7.77909E+17,,
7.77909E+17,,
7.77909E+17,,
7.77908E+17,,
7.77908E+17,,
7.77907E+17,,
7.77903E+17,,
7.77896E+17,,
7.77889E+17,,
7.77881E+17,,
7.77876E+17,,
7.77875E+17,,
7.77874E+17,,
7.77873E+17,,
7.77868E+17,,
7.77859E+17,,
7.77702E+17,,
7.7769E+17,,
7.77674E+17,,
7.77665E+17,,
7.7765E+17,,
7.77643E+17,,
7.77637E+17,,
7.7763E+17,,
7.77618E+17,,
7.77613E+17,,
7.77605E+17,,
7.77579E+17,,
7.77573E+17,,
7.77552E+17,,
7.77541E+17,,
7.77522E+17,,
7.77494E+17,,
7.77316E+17,,
7.77316E+17,,
7.77315E+17,,
7.77314E+17,,
7.77302E+17,,
7.77294E+17,,
7.77283E+17,,
7.77276E+17,,
7.77254E+17,,
7.77248E+17,,
7.77233E+17,,
7.77224E+17,,
7.77215E+17,,
7.77196E+17,,
7.77178E+17,,
7.77164E+17,,
7.77144E+17,,
7.77125E+17,,
7.76947E+17,,
7.76933E+17,,
7.7692E+17,,
7.76908E+17,,
7.76899E+17,,
7.76883E+17,,
7.76865E+17,,
7.76864E+17,,
7.76864E+17,,
7.76864E+17,,
7.76863E+17,,
7.76863E+17,,
7.76863E+17,,
7.76862E+17,,
7.76862E+17,,
7.76861E+17,,
7.7686E+17,,
7.7686E+17,,
7.76857E+17,,
7.76832E+17,,
7.76831E+17,,
7.76831E+17,,
7.7683E+17,,
7.7683E+17,,
7.76829E+17,,
7.76828E+17,,
7.76827E+17,,
7.76827E+17,,
7.76826E+17,,
7.768E+17,,
7.76796E+17,,
7.76784E+17,,
7.76784E+17,,
7.76784E+17,,
7.76783E+17,,
7.76783E+17,,
7.76783E+17,,
7.76782E+17,,
7.76782E+17,,
7.76782E+17,,
7.76782E+17,,
7.76782E+17,,
7.76782E+17,,
7.76781E+17,,
7.76781E+17,,
7.7678E+17,,
7.76779E+17,,
7.76749E+17,,
7.76622E+17,,
7.76616E+17,,
7.76611E+17,,
7.76606E+17,,
7.76601E+17,,
7.76593E+17,,
7.7659E+17,,
7.7659E+17,,
7.76588E+17,,
7.76588E+17,,
7.76587E+17,,
7.76586E+17,,
7.76586E+17,,
7.76586E+17,,
7.76585E+17,,
7.76585E+17,,
7.76585E+17,,
7.76584E+17,,
7.76577E+17,,
7.76553E+17,,
7.76546E+17,,
7.76536E+17,,
7.7653E+17,,
7.76521E+17,,
7.76511E+17,,
7.76511E+17,,
7.7651E+17,,
7.7651E+17,,
7.7651E+17,,
7.76509E+17,,
7.76509E+17,,
7.76508E+17,,
7.76508E+17,,
7.76508E+17,,
7.76507E+17,,
7.76507E+17,,
7.76507E+17,,
7.7649E+17,,
7.76484E+17,,
7.76477E+17,,
7.76455E+17,,
7.76442E+17,,
7.76434E+17,,
7.76408E+17,,
7.76405E+17,,
7.76393E+17,,
7.76261E+17,,
7.76254E+17,,
7.76248E+17,,
7.76238E+17,,
7.76232E+17,,
7.76224E+17,,
7.76211E+17,,
7.76207E+17,,
7.76195E+17,,
7.76163E+17,,
7.76152E+17,,
7.76147E+17,,
7.76138E+17,,
7.76138E+17,,
7.76128E+17,,
7.76118E+17,,
7.76103E+17,,
7.76103E+17,,
7.76102E+17,,
7.76102E+17,,
7.76101E+17,,
7.76101E+17,,
7.76101E+17,,
7.761E+17,,
7.761E+17,,
7.761E+17,,
7.76099E+17,,
7.76099E+17,,
7.76098E+17,,
7.76098E+17,,
7.76097E+17,,
7.76097E+17,,
7.76096E+17,,
7.76096E+17,,
7.76095E+17,,
7.76095E+17,,
7.76094E+17,,
7.76093E+17,,
7.76052E+17,,
7.76047E+17,,
7.76042E+17,,
7.76024E+17,,
7.75891E+17,,
7.75885E+17,,
7.75876E+17,,
7.75866E+17,,
7.75853E+17,,
7.75848E+17,,
7.75846E+17,,
7.75825E+17,,
7.758E+17,,
7.75795E+17,,
7.75778E+17,,
7.75771E+17,,
7.75766E+17,,
7.75761E+17,,
7.7576E+17,,
7.7576E+17,,
7.7576E+17,,
7.75759E+17,,
7.75757E+17,,
7.75756E+17,,
7.75756E+17,,
7.75755E+17,,
7.75755E+17,,
7.75754E+17,,
7.75753E+17,,
7.75753E+17,,
7.75752E+17,,
7.75751E+17,,
7.75741E+17,,
7.75735E+17,,
7.7573E+17,,
7.75721E+17,,
7.75714E+17,,
7.757E+17,,
7.75683E+17,,
7.75666E+17,,
7.75515E+17,,
7.75514E+17,,
7.75513E+17,,
7.75509E+17,,
7.75508E+17,,
7.75507E+17,,
7.75505E+17,,
7.75504E+17,,
7.75502E+17,,
7.75501E+17,,
7.75499E+17,,
7.75483E+17,,
7.75477E+17,,
7.75456E+17,,
7.75451E+17,,
7.75436E+17,,
7.75436E+17,,
7.75422E+17,,
7.75407E+17,,
7.75399E+17,,
7.75391E+17,,
7.75364E+17,,
7.7536E+17,,
7.75356E+17,,
7.75342E+17,,
7.75331E+17,,
7.74943E+17,,
7.74804E+17,,
7.74795E+17,,
7.74791E+17,,
7.7478E+17,,
7.74776E+17,,
7.74726E+17,,
7.74701E+17,,
7.74685E+17,,
7.74671E+17,,
7.74642E+17,,
7.7461E+17,,
7.74435E+17,,
7.74427E+17,,
7.74412E+17,,
7.74403E+17,,
7.74371E+17,,
7.7437E+17,,
7.74354E+17,,
7.7435E+17,,
7.74341E+17,,
7.74331E+17,,
7.74324E+17,,
7.74286E+17,,
7.7428E+17,,
7.74272E+17,,
7.74256E+17,,
7.74245E+17,,
7.74076E+17,,
7.74062E+17,,
7.7405E+17,,
7.74027E+17,,
7.74026E+17,,
7.74026E+17,,
7.74025E+17,,
7.74024E+17,,
7.74024E+17,,
7.74023E+17,,
7.74023E+17,,
7.74022E+17,,
7.74022E+17,,
7.74022E+17,,
7.74021E+17,,
7.74021E+17,,
7.7402E+17,,
7.7402E+17,,
7.7399E+17,,
7.73976E+17,,
7.7396E+17,,
7.73953E+17,,
7.73946E+17,,
7.73935E+17,,
7.73934E+17,,
7.73933E+17,,
7.73932E+17,,
7.73931E+17,,
7.7392E+17,,
7.73915E+17,,
7.73904E+17,,
7.73897E+17,,
7.73893E+17,,
7.73891E+17,,
7.73884E+17,,
7.73856E+17,,
7.73728E+17,,
7.73715E+17,,
7.73698E+17,,
7.73695E+17,,
7.73694E+17,,
7.73692E+17,,
7.73691E+17,,
7.73689E+17,,
7.73687E+17,,
7.73686E+17,,
7.73685E+17,,
7.73685E+17,,
7.73684E+17,,
7.73683E+17,,
7.73683E+17,,
7.73682E+17,,
7.7368E+17,,
7.7368E+17,,
7.73679E+17,,
7.73679E+17,,
7.73678E+17,,
7.73676E+17,,
7.73675E+17,,
7.73673E+17,,
7.73671E+17,,
7.73668E+17,,
7.73666E+17,,
7.7366E+17,,
7.73657E+17,,
7.73648E+17,,
7.73631E+17,,
7.73627E+17,,
7.73617E+17,,
7.73601E+17,,
7.7358E+17,,
7.73573E+17,,
7.73569E+17,,
7.7356E+17,,
7.73552E+17,,
7.73545E+17,,
7.73532E+17,,
7.73521E+17,,
7.73489E+17,,
7.73484E+17,,
7.73353E+17,,
7.73348E+17,,
7.73325E+17,,
7.73318E+17,,
7.7331E+17,,
7.73295E+17,,
7.73278E+17,,
7.73249E+17,,
7.73238E+17,,
7.73237E+17,,
7.73235E+17,,
7.73234E+17,,
7.73233E+17,,
7.73232E+17,,
7.73231E+17,,
7.7323E+17,,
7.73229E+17,,
7.73228E+17,,
7.73227E+17,,
7.73204E+17,,
7.73182E+17,,
7.7313E+17,,
7.73002E+17,,
7.72964E+17,,
7.72947E+17,,
7.72943E+17,,
7.72924E+17,,
7.72917E+17,,
7.72893E+17,,
7.72884E+17,,
7.72874E+17,,
7.72857E+17,,
7.72836E+17,,
7.72799E+17,,
7.72595E+17,,
7.72578E+17,,
7.7254E+17,,
7.72505E+17,,
7.72496E+17,,
7.7244E+17,,
7.72209E+17,,
7.7219E+17,,
7.72182E+17,,
7.72146E+17,,
7.72119E+17,,
7.72113E+17,,
7.72073E+17,,
7.71899E+17,,
7.71833E+17,,
7.71801E+17,,
7.71776E+17,,
7.71742E+17,,
7.71734E+17,,
7.71716E+17,,
7.71692E+17,,
7.71682E+17,,
7.71545E+17,,
7.71526E+17,,
7.7152E+17,,
7.71516E+17,,
7.71498E+17,,
7.71484E+17,,
7.71473E+17,,
7.71457E+17,,
7.71443E+17,,
7.71434E+17,,
7.71398E+17,,
7.71389E+17,,
7.71384E+17,,
7.71379E+17,,
7.71379E+17,,
7.71379E+17,,
7.71374E+17,,
7.71374E+17,,
7.7135E+17,,
7.71331E+17,,
7.71176E+17,,
7.71168E+17,,
7.71165E+17,,
7.71156E+17,,
7.71154E+17,,
7.71151E+17,,
7.71143E+17,,
7.71126E+17,,
7.71123E+17,,
7.71106E+17,,
7.71101E+17,,
7.71092E+17,,
7.71089E+17,,
7.71085E+17,,
7.71073E+17,,
7.71062E+17,,
7.71047E+17,,
7.71038E+17,,
7.71034E+17,,
7.71033E+17,,
7.71033E+17,,
7.71031E+17,,
7.7103E+17,,
7.7103E+17,,
7.71029E+17,,
7.71029E+17,,
7.71028E+17,,
7.71028E+17,,
7.71007E+17,,
7.71001E+17,,
7.70993E+17,,
7.7096E+17,,
7.70834E+17,,
7.70812E+17,,
7.70775E+17,,
7.70762E+17,,
7.70752E+17,,
7.70733E+17,,
7.70717E+17,,
7.70707E+17,,
7.70696E+17,,
7.70687E+17,,
7.7068E+17,,
7.70636E+17,,
7.7062E+17,,
7.70445E+17,,
7.70433E+17,,
7.70431E+17,,
7.70411E+17,,
7.70382E+17,,
7.70368E+17,,
7.70353E+17,,
7.70348E+17,,
7.70344E+17,,
7.70331E+17,,
7.703E+17,,
7.70291E+17,,
7.70288E+17,,
7.70274E+17,,
7.70242E+17,,
7.70047E+17,,
7.70005E+17,,
7.69989E+17,,
7.69983E+17,,
7.69956E+17,,
7.69932E+17,,
7.69901E+17,,
7.69707E+17,,
7.69685E+17,,
7.69612E+17,,
7.69602E+17,,
7.69598E+17,,
7.69575E+17,,
7.69363E+17,,
7.69314E+17,,
7.69294E+17,,
7.69281E+17,,
7.69263E+17,,
7.69254E+17,,
7.69247E+17,,
7.69226E+17,,
7.69219E+17,,
7.69212E+17,,
7.69209E+17,,
7.69207E+17,,
7.69195E+17,,
7.69174E+17,,
7.69162E+17,,
7.6916E+17,,
7.69009E+17,,
7.68959E+17,,
7.68951E+17,,
7.68934E+17,,
7.68917E+17,,
7.68911E+17,,
7.68901E+17,,
7.68899E+17,,
7.68896E+17,,
7.68896E+17,,
7.68896E+17,,
7.68896E+17,,
7.68896E+17,,
7.68896E+17,,
7.68895E+17,,
7.68894E+17,,
7.68894E+17,,
7.68894E+17,,
7.68893E+17,,
7.68893E+17,,
7.68893E+17,,
7.68893E+17,,
7.68893E+17,,
7.68893E+17,,
7.68892E+17,,
7.68892E+17,,
7.68892E+17,,
7.68892E+17,,
7.68892E+17,,
7.68892E+17,,
7.68891E+17,,
7.68891E+17,,
7.68891E+17,,
7.68891E+17,,
7.68891E+17,,
7.6889E+17,,
7.6889E+17,,
7.6889E+17,,
7.68889E+17,,
7.68886E+17,,
7.68878E+17,,
7.68864E+17,,
7.6883E+17,,
7.68823E+17,,
7.68811E+17,,
7.68626E+17,,
7.68604E+17,,
7.68586E+17,,
7.68569E+17,,
7.68554E+17,,
7.6854E+17,,
7.68537E+17,,
7.68516E+17,,
7.68509E+17,,
7.68472E+17,,
7.68434E+17,,
7.68417E+17,,
7.68257E+17,,
7.68238E+17,,
7.68217E+17,,
7.68201E+17,,
7.68179E+17,,
7.6817E+17,,
7.68164E+17,,
7.68149E+17,,
7.68143E+17,,
7.68108E+17,,
7.68101E+17,,
7.68099E+17,,
7.68085E+17,,
7.67924E+17,,
7.67918E+17,,
7.67909E+17,,
7.67905E+17,,
7.6789E+17,,
7.67865E+17,,
7.67843E+17,,
7.67828E+17,,
7.67816E+17,,
7.67798E+17,,
7.67787E+17,,
7.67769E+17,,
7.67758E+17,,
7.67731E+17,,
7.67708E+17,,
7.67543E+17,,
7.67498E+17,,
7.67469E+17,,
7.6746E+17,,
7.67434E+17,,
7.67424E+17,,
7.67398E+17,,
7.67366E+17,,
7.67355E+17,,
7.67184E+17,,
7.67135E+17,,
7.67124E+17,,
7.67105E+17,,
7.67077E+17,,
7.6707E+17,,
7.67047E+17,,
7.67008E+17,,
7.66999E+17,,
7.66818E+17,,
7.66783E+17,,
7.66783E+17,,
7.66783E+17,,
7.66781E+17,,
7.66777E+17,,
7.66757E+17,,
7.66749E+17,,
7.66742E+17,,
7.66731E+17,,
7.66709E+17,,
7.6668E+17,,
7.66648E+17,,
7.66642E+17,,
7.66447E+17,,
7.6644E+17,,
7.66428E+17,,
7.66423E+17,,
7.66413E+17,,
7.66403E+17,,
7.66393E+17,,
7.66386E+17,,
7.66354E+17,,
7.66341E+17,,
7.66333E+17,,
7.66318E+17,,
7.66303E+17,,
7.66289E+17,,
7.66259E+17,,
7.66244E+17,,
7.66092E+17,,
7.66077E+17,,
7.66065E+17,,
7.66049E+17,,
7.6602E+17,,
7.66004E+17,,
7.65994E+17,,
7.65982E+17,,
7.65975E+17,,
7.6597E+17,,
7.65969E+17,,
7.65969E+17,,
7.65966E+17,,
7.65965E+17,,
7.65965E+17,,
7.65898E+17,,
7.65745E+17,,
7.65727E+17,,
7.65685E+17,,
7.65676E+17,,
7.65643E+17,,
7.65626E+17,,
7.65609E+17,,
7.65606E+17,,
7.65605E+17,,
7.65579E+17,,
7.65569E+17,,
7.65555E+17,,
7.65522E+17,,
7.65367E+17,,
7.65353E+17,,
7.65341E+17,,
7.65326E+17,,
7.65314E+17,,
7.65294E+17,,
7.65288E+17,,
7.65277E+17,,
7.65271E+17,,
7.65266E+17,,
7.65257E+17,,
7.65256E+17,,
7.65255E+17,,
7.65248E+17,,
7.65248E+17,,
7.65247E+17,,
7.65246E+17,,
7.65244E+17,,
7.65244E+17,,
7.65243E+17,,
7.65242E+17,,
7.65242E+17,,
7.65241E+17,,
7.65241E+17,,
7.6524E+17,,
7.65239E+17,,
7.65239E+17,,
7.65239E+17,,
7.65238E+17,,
7.65237E+17,,
7.65237E+17,,
7.65237E+17,,
7.65237E+17,,
7.65236E+17,,
7.65236E+17,,
7.65236E+17,,
7.65235E+17,,
7.65235E+17,,
7.65234E+17,,
7.65234E+17,,
7.65234E+17,,
7.65233E+17,,
7.65215E+17,,
7.65186E+17,,
7.65164E+17,,
7.64997E+17,,
7.64995E+17,,
7.64971E+17,,
7.64921E+17,,
7.64891E+17,,
7.64582E+17,,
7.64551E+17,,
7.64528E+17,,
7.64497E+17,,
7.64462E+17,,
7.64287E+17,,
7.64232E+17,,
7.64219E+17,,
7.64195E+17,,
7.64186E+17,,
7.64172E+17,,
7.64162E+17,,
7.64149E+17,,
7.64137E+17,,
7.64133E+17,,
7.64123E+17,,
7.64119E+17,,
7.64114E+17,,
7.64105E+17,,
7.64072E+17,,
7.63906E+17,,
7.63873E+17,,
7.63846E+17,,
7.63838E+17,,
7.63827E+17,,
7.63817E+17,,
7.63805E+17,,
7.63803E+17,,
7.63803E+17,,
7.63801E+17,,
7.63801E+17,,
7.63801E+17,,
7.63801E+17,,
7.638E+17,,
7.638E+17,,
7.638E+17,,
7.63799E+17,,
7.63799E+17,,
7.63799E+17,,
7.63798E+17,,
7.63798E+17,,
7.63798E+17,,
